Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
46.31164884567261	448.77	1864.3850085607116	257.63101337386934	1099.624924528545	984.5256343395421	889.7791897543926	172.51332428090623	465.64269948284334	93.8020690670035
47.18069863319397	454.48	1868.205943279833	263.8973463132285	1087.805499797396	963.9944784487958	879.7938136884219	177.1876010872982	482.11092812225695	93.05061857224294
48.00674557685852	459.65	1817.1582554323697	252.94400011841364	1155.8563471449495	994.0524982392182	859.7848522092889	174.8568309086341	473.1317315323215	93.25440175726276
48.823792457580566	465.78	1792.2967068599526	263.5279892903802	1143.7821934325257	986.3724194537841	877.64135379665	173.5704495531965	475.2587185259657	93.89122421044968
49.655839920043945	471.99	1780.9612671932257	264.2539668870133	1136.1530604433465	978.5012939323938	869.7192824790048	174.48747388578565	491.77789296163434	94.01858870108704
50.54589104652405	477.93	1820.4824686380057	256.6503067959615	1106.4007154304538	969.6239889349681	874.1515667531858	180.30803110791408	477.971582176542	94.069534497342
51.36593794822693	483.01	1828.7356876313079	260.3184041263181	1098.31307027498	952.2132630648377	860.5872485003046	175.93942907905185	479.9075224342302	93.21619241007153
52.18698477745056	488.87	1713.1396759288193	258.85371248398815	1141.7061522351364	970.1971291428363	869.2989796599014	172.92089065094586	462.85341713788466	93.70017747449359
53.04103374481201	494.21	1739.2493965094825	259.23580595590033	1131.5424658822733	993.8741879523259	879.1952005824261	173.99075237229985	459.82214226071494	93.21619241007153
53.910083293914795	500.35	1743.426951802389	259.5796900806213	1124.4610002028346	979.1508528346443	895.166707708354	176.18142161126286	480.455189743971	94.5025737655091
54.75913190841675	506.19	1769.2055247073952	255.6186544217987	1112.335900694156	977.2913312713387	878.5583781292391	173.45582151162284	457.36400759141344	93.99311580295958
55.597179889678955	511.19	1735.9888655491657	261.541103236437	1114.7558260162662	948.3795918966525	844.208175004337	174.62757482548682	470.8136978027211	93.44544849321883
56.42022705078125	517.14	1694.4680416013787	249.30137568618449	1136.1275875452188	988.3338326095997	854.6011174403475	171.83829248052808	461.719873171212	93.9676429048321
57.29327702522278	523.53	1737.7464955199616	259.03202277088053	1105.7129471810117	961.3325605944744	875.3233200670497	177.7480048461027	472.06186981096744	93.89122421044968
58.12232422828674	528.99	1698.1998211770542	261.22269200984357	1122.359486107318	976.3997798368769	893.3453954922394	173.22656542847557	465.171450867485	93.11430081756163
58.93937110900879	535.07	1691.1056190485517	254.71436653827328	1124.0279609346676	971.1905721698079	867.082837522811	171.8000831333369	470.24055759485293	94.00585225202333
59.776418685913086	540.31	1703.6382849272704	260.3438770244456	1116.2332541076598	950.4174237468507	866.9554730321736	171.55809060112588	463.4138208966891	93.39450269696387
60.63846802711487	546.35	1672.6250314570675	258.01310684578146	1142.992533590574	975.712011587435	874.9794359423288	173.20109253034806	455.97573464346596	93.63649522917491
61.47151589393616	552.39	1699.0022174680696	260.2929312281906	1112.9727231473425	975.9922134668373	878.7112155180041	175.42997111650232	462.29301337908015	93.58554943291995
62.29456305503845	557.66	1726.0799081775774	258.7772937896058	1124.2826899159425	934.0765595980745	831.0004773252404	168.74333535803967	473.9723371705282	93.41997559509134
63.11460995674133	563.75	1713.7892348310697	255.72054601430855	1164.797334387694	948.6852666741823	846.5262087339372	170.7684307591741	459.44004878880276	94.40068217299921
64.00066041946411	569.86	1655.914810285443	260.96796302856876	1158.0979621801675	982.4495931421526	863.6822056227928	170.71748496291912	462.24206758282526	93.16524661381659
64.83570837974548	575.15	1656.8063617199048	257.3635479435308	1136.5351539152587	993.7850328088798	861.4151176894474	175.92669262998808	467.655058434914	94.10774384453322
