Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
52.17098379135132	432.69	4218.934137626821	470.3169762892353	2683.3514198081484	2844.2000350340995	2435.2199191483987	643.2015358804191	935.019056828791	106.92061160265395
52.99003076553345	437.19	4415.368391536857	468.0116790086987	2664.7179948278995	2815.2500863122223	2429.60314511129	645.0992667909161	957.9574015925838	106.29652559853079
53.883081912994385	442.47	4377.808603247892	473.38646051359626	2878.830440038404	2967.8709554429984	2452.286760893808	632.7831205462811	985.6082325099596	108.7291873697048
54.7111291885376	447.71	4665.257522167402	474.5836867255876	2780.288533632261	2814.638736757163	2398.3478991088764	631.7896775193095	1008.36826698686	107.14986768580125
55.529175996780396	452.18	4703.619706747382	468.85228464690533	2780.747045798555	2812.358912374754	2406.155342384948	637.7121263339479	996.6889431954121	106.1691611078934
56.349222898483276	457.25	4690.845048336453	470.5971781686375	2853.6250073412652	2949.1483753193033	2430.774898425154	618.5947162892767	977.7625798866969	106.75503776482536
57.22427272796631	462.53	4944.4914314408015	463.9360153083024	2673.2259428024763	2873.544813676953	2472.1428849841764	647.773921094301	1010.4443081842495	105.92716857568237
58.0503203868866	467.17	4900.678046661541	472.88973900011047	2840.2517358243404	2927.330838073119	2406.5119629587325	623.3072024428598	1012.5203493816387	108.5636135318762
58.89036822319031	472.4	5101.366274558866	463.46476669294407	2715.0524415277932	2908.187955130321	2513.1415145203496	634.5280140680134	976.4634620821956	105.91443212661864
59.708414793014526	476.92	5197.157107967242	465.4007069506323	2704.8632822768027	2843.5122667846576	2433.640599464495	634.8464252946068	971.0122618829156	108.18152005996404
60.58346509933472	482.08	5039.454395660034	468.6357650128219	2860.2224879562823	2904.137764328052	2393.941087732823	622.2246042724421	962.8354615839955	106.71682841763415
61.40951228141785	487.27	5365.392863650161	478.6211410787927	2707.1558431082753	2857.2548953244313	2430.431014300433	637.1899319223346	951.2070835888026	106.62767327418797
62.228559255599976	491.87	5219.942615342269	468.20272574465474	2682.001356207392	2826.72562691865	2442.658005401622	630.0575204466411	939.3876588576533	105.85074988129995
63.06960725784302	497.15	5104.779642907948	466.5215144682413	2804.742515834638	2991.7772703356354	2454.681213317791	621.791565004275	927.7592808624604	106.09274241351098
63.961658239364624	502.3	5684.8994248631	472.4057539356884	2740.1814555305486	2794.387782745819	2454.528375929026	629.5225895859642	948.5706386326087	109.83725843825002
64.82970786094666	507.15	5488.184969073662	467.10739112517325	2770.112110830334	2747.5176501912615	2379.472481596416	607.4248504603781	922.5882825425825	107.72300789366946
65.64875483512878	511.32	5120.101591131624	466.2667854869665	2787.420945107954	2841.6272723232246	2368.2134606240716	604.4063120322722	916.7040430751355	106.74230131576161
66.469801902771	516.72	5175.696191294844	460.59906565360296	2807.913891651509	2828.1138998665974	2440.123452037938	619.5244770709295	900.0192948016382	106.04179661725601
67.33585143089294	522.35	5382.86727176561	469.9603557154506	2881.7470868739997	2966.8902488650906	2430.6093245873253	606.9281289468925	919.7480544013689	108.24520230528275
68.16789889335632	527.15	5481.409178171753	471.6670398899916	2949.530468791215	3011.5697121806847	2490.865465107871	602.1646969970542	909.0112278406375	107.49375181052218
